sample_cd,country_cd,province_cd,district_cd,district_nm,municipality_PT_nm,locality_nm,location_nm,sampling_site_cd,latitude,longitude,altitude,sampling_date_b,sampling_date_e,method_cd,collector_nm,species_cd,species_nm_full,mm,ff,ID_doubtful?,coll_position_cd,identified_by,identified_date,collection cd,preservation_method_cd,remarks_spm
PT/2015/195/RA,PT,Baixo Alentejo,PT-02,Beja,Barrancos,Barrancos,Noudar,-,"38°09'46.8""","7°03'08.7""",164,,2015-04-03T22:00:00Z,SW,Rui Andrade,SCHOVERS,"Schoenophilus versutus (Haliday, 1851)",3,2,false,RC/PAL/29/2841,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/210/RA,PT,Baixo Alentejo,PT-02,Beja,Serpa,Vila Verde de Ficalho,-,-,"37°57'46.5""","7°17'58.5""",73,,2014-11-15T23:00:00Z,SW,Rui Andrade,SCHOVERS,"Schoenophilus versutus (Haliday, 1851)",1,1,false,RC/PAL/29/2841,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2015/414/AG,PT,Baixo Alentejo,PT-02,Beja,Barrancos,Barrancos,Noudar,-,"38°09'46.8""","7°03'08.7""",164,,2015-04-03T22:00:00Z,SW,Ana Rita Gonçalves,SCHOVERS,"Schoenophilus versutus (Haliday, 1851)",2,2,false,RC/PAL/29/2841,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2011/042/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo,Reserva Natural Local do Estuário do Douro (Cabedelo),linha 1,"41°08'13.3""","8°39'53.4""",7.5,2011-06-01T22:00:00Z,2011-06-01T22:00:00Z,PT,Rui Andrade,SCIAALBO,"Sciapus albovittatus Strobl, 1909",0,1,false,RC/PAL/19/1888,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2013/094/RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Mindelo,Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo,-,"41°19'27.0""","8°43'59.7""",15,,2013-05-12T22:00:00Z,SW,Rui Andrade,SCIAALBO,"Sciapus albovittatus Strobl, 1909",0,1,false,RC/PAL/31/3007,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked: clear bluish silvery line present in middle of mesonotum (dorsum)
PT/2013/094/RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Mindelo,Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo,-,"41°19'27.0""","8°43'59.7""",15,,2013-05-12T22:00:00Z,SW,Rui Andrade,SCIAALBO,"Sciapus albovittatus Strobl, 1909",1,0,false,RC/PAL/31/3007,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/118/RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Mindelo,Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo,-,"41°19'27.0""","8°43'59.7""",15,,2013-05-22T22:00:00Z,SW,Rui Andrade,SCIAALBO,"Sciapus albovittatus Strobl, 1909",0,2,false,RC/PAL/31/3007,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked
PT/2013/138/RA,PT,Douro Litoral,PT-13,Porto,Póvoa de Varzim,Estela,-,-,41°27′52.73″,8°45′54.18″,12,,2013-08-13T22:00:00Z,SW,Rui Andrade,SCIAALBO,"Sciapus albovittatus Strobl, 1909",1,1,false,RC/PAL/31/3007,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked
PT/2013/139/RA,PT,Douro Litoral,PT-13,Porto,Póvoa de Varzim,Estela,-,-,41°27′52.73″,8°45′54.18″,12,2013-07-17T22:00:00Z,2013-07-17T22:00:00Z,YPT,Rui Andrade,SCIAALBO,"Sciapus albovittatus Strobl, 1909",0,1,false,RC/PAL/31/3007,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked
PT/2016/384/RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Mindelo,Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo,-,"41°19'27.0""","8°43'59.7""",15,,2016-08-04T22:00:00Z,SW,Rui Andrade,SCIAALBO,"Sciapus albovittatus Strobl, 1909",0,1,false,RC/PAL/31/3007,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked
PT/2016/384/RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Mindelo,Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo,-,"41°19'27.0""","8°43'59.7""",15,,2016-08-04T22:00:00Z,SW,Rui Andrade,SCIAALBO,"Sciapus albovittatus Strobl, 1909",1,0,false,RC/PAL/31/3007,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/247/RA,PT,Douro Litoral,PT-13,Porto,Póvoa de Varzim,Estela,-,-,41°27′52.73″,8°45′54.18″,12,2013-08-13T22:00:00Z,2013-08-13T22:00:00Z,YPT,Rui Andrade,SCIAALBO,"Sciapus albovittatus Strobl, 1909",11,0,false,RC/PAL/31/3007,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2010/039/RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde,-,-,"41°30'43.0""","8°38'57.0""",37.5,2010-08-04T22:00:00Z,2010-08-04T22:00:00Z,HC,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2010/054/RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde,-,-,"41°30'43.0""","8°38'57.0""",37.5,2010-08-18T22:00:00Z,2010-08-18T22:00:00Z,HC,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",1,0,false,RC/PAL/19/1862,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2009/176/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro,Parque Municipal da Lavandeira,local 2,"41°07'18.4"" ","8°35'40.9""",100,2009-06-30T22:00:00Z,2009-06-30T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",1,0,false,RC/PAL/19/1862,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2010/025/RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde,-,-,"41°30'43.0""","8°38'57.0""",37.5,2010-08-19T22:00:00Z,2010-08-19T22:00:00Z,HC,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",1,1,false,,Marc Pollet,2011-12-04T23:00:00Z,MAPC,W,
PT/2009/022/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Chasco,"41°05'57.9""","8°33'35.0""",60,2009-09-05T22:00:00Z,2009-09-05T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,,Marc Pollet,2011-10-07T22:00:00Z,MAPC,W,
PT/2009/021/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Chasco,"41°05'57.9""","8°33'35.0""",60,2009-09-05T22:00:00Z,2009-09-05T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,,Marc Pollet,2011-10-07T22:00:00Z,MAPC,W,
PT/2009/001/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Aves aq.,"41°05'57.9""","8°33'35.0""",60,2009-09-23T22:00:00Z,2009-09-23T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,RC/PAL/19/1862,Marc Pollet,2011-10-07T22:00:00Z,MAPC,W,
PT/2011/237/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,França,Parque Natural de Montesinho,-,"41°54'08.7""","6°44'06.8""",1037.5,2010-07-14T22:00:00Z,2010-07-14T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,,Marc Pollet,2012-01-28T23:00:00Z,MAPC,W,
PT/2009/129/RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde,-,-,"41°30'43.0""","8°38'57.0""",37.5,2009-07-08T22:00:00Z,2009-07-08T22:00:00Z,HC,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2013/002/RA,PT,Minho,PT-16,Viana do Castelo,Caminha,Seixas,Paul do Coura,-,"41°52'20.6""","8°48'56.3""",25,,2013-07-23T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,RC/PAL/29/2878,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked
PT/2012/028/RA,PT,Minho,PT-16,Viana do Castelo,Caminha,Seixas,Paul do Coura,-,"41°52'20.6""","8°48'56.3""",25,,2012-08-27T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",2,0,false,RC/PAL/29/2878,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/102/RA,PT,Minho,PT-16,Viana do Castelo,Ponte de Lima,Labruja,-,-,"41°50'26.3""","8°35'11.7""",136,,2013-07-24T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,RS/PT/073,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked: identical to other S. contristans females from PT (only slightly larger)
PT/2012/126/RA,PT,Trás-os-Montes e Alto Douro,PT-17,Vila Real,Montalegre,Fiães do Rio,-,-,"41°46'42.4""","7°56'35.6""",757,,2012-09-09T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,true,RS/PT/079,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked: all features match
PT/2013/144/RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Malta,-,-,"41°18'17.25""","8°39'38.10""",74,,2013-06-13T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,true,RS/PT/089,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked: oviscapt with thin bristles
PT/2013/145/RA,PT,Minho,PT-03,Braga,Vila Nova de Famalicão,Novais,-,-,"41°23'26.39""","8°26'06.06""",150,,2013-08-15T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",1,2,false,RC/PAL/29/2878,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2013/146/RA,PT,Douro Litoral,PT-13,Porto,Póvoa de Varzim,Terroso (Passo),-,-,"41°25'08.3""","8°44'19.8""",50,,2013-08-13T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,RC/PAL/29/2878,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked
PT/2016/392/RA,PT,Minho,PT-16,Viana do Castelo,Melgaço,Castro Laboreiro,Cainheiras,-,"42°01'32.8""","8°08'18.8""",980,,2016-09-09T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,RC/PAL/29/2878,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked
PT/2014/151/RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde,-,-,"41°30'43.0""","8°38'57.0""",37.5,,2014-07-24T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",1,0,false,RC/PAL/29/2878,Marc Pollet,2018-05-25T22:00:00Z,MAPC,W,
PT/2015/201/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Vinhais,Tuizelo,-,-,"41°54'20.3""","7°01'47.4""",936,,2015-06-20T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",1,0,false,RC/PAL/29/2878,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/238/RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde,-,-,"41°30'43.0""","8°38'57.0""",37.5,,2014-08-26T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,RC/PAL/29/2878,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked: oviscapt with thin bristles
PT/2014/301/RA,PT,Minho,PT-03,Braga,Barcelos,Gilmonde,-,-,"41°30'43.0""","8°38'57.0""",37.5,,2014-07-03T22:00:00Z,SW,Rui Andrade,SCIACONT,"Sciapus contristans (Wiedemann, 1817)",0,1,false,RC/PAL/29/2878,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked: oviscapt with thin bristles
PT/2011/231/RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo,Serras de Valongo,-,"41°09'33.4""","8°29'05.6""",75,2010-07-27T22:00:00Z,2010-07-27T22:00:00Z,SW,Rui Andrade,SCIAHETP,"Sciapus heteropygus Parent, 1926",0,1,false,RC/PAL/19/1892,Marc Pollet,2012-01-28T23:00:00Z,MAPC,W,"checked: very similar to S. heteropygus male of PT, with 6 dc, with first dc distinctly smaller"
PT/2011/045/RA,PT,Douro Litoral,PT-13,Porto,Porto,Massarelos,-,-,"41°08'58.9""","8°37'35.9""",70,2011-09-02T22:00:00Z,2011-09-02T22:00:00Z,HC,Rui Andrade,SCIAHETP,"Sciapus heteropygus Parent, 1926",0,1,false,RC/PAL/19/1892,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,"checked: very similar to S. heteropygus male of PT, with 6 dc, with first dc distinctly smaller"
PT/2011/057/RA,PT,Beira Litoral,PT-06,Coimbra,Lousã,Lousã (Cerdeira),-,-,"40°05'37.6""","8°11'42.4""",700,2011-07-19T22:00:00Z,2011-07-19T22:00:00Z,SW,Rui Andrade,SCIAHETP,"Sciapus heteropygus Parent, 1926",1,0,false,RC/PAL/20/1907,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2012/076/RA,PT,Douro Litoral,PT-13,Porto,Porto,Massarelos,-,-,"41°08'58.9""","8°37'35.9""",70,,2012-10-01T22:00:00Z,HC,Rui Andrade,SCIAHETP,"Sciapus heteropygus Parent, 1926",0,1,false,RC/PAL/19/1892,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,"checked: very similar to S. heteropygus male of PT, with 6 dc, with first dc distinctly smaller"
PT/2013/220/AG,PT,Beira Litoral,PT-06,Coimbra,Coimbra,Sé Nova,Jardin Botânica de Coimbra,-,"40°12'20.0""","8°25'15.0""",85,,2013-09-14T22:00:00Z,HC,Ana Rita Gonçalves,SCIAHETP,"Sciapus heteropygus Parent, 1926",0,1,false,RC/PAL/19/1892,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,"checked: very similar to S. heteropygus male of PT, with 6 dc, with first dc distinctly smaller"
PT/2015/275/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Alfândega da Fé,Cerejais,-,-,"41°17'40.0""","6°55'22.3""",478,,2015-06-17T22:00:00Z,SW,Rui Andrade,SCIAHETP,"Sciapus heteropygus Parent, 1926",0,1,false,RC/PAL/19/1892,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,"checked: very similar to S. heteropygus male of PT, with 6 dc, with first dc distinctly smaller"
PT/2013/154/AG,PT,Ribatejo,PT-14,Santarém,Torres Novas,Olaia,Lamarosa,-,"39°31'46.66""","8°28'10.13""",65,,2013-04-29T22:00:00Z,SW,Ana Rita Gonçalves,SCIAHOLO,"Sciapus holoxanthos Parent, 1926",0,1,false,RC/PAL/31/3093,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked against Parent's description: all features match
PT/2014/176/AG,PT,Alto Alentejo,PT-12,Portalegre,Marvão,Santa Maria de Marvão,-,-,"39°23'49.2""","7°21'51.4""",610,,2014-09-20T22:00:00Z,SW,Ana Rita Gonçalves,SCIAHOLO,"Sciapus holoxanthos Parent, 1926",0,1,false,RC/PAL/31/3093,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,checked
PT/2009/154/RA,PT,Minho,PT-16,Viana do Castelo,Viana do Castelo,Carreço,-,-,"41°44'20.0""","8°52'26.2""",3,2009-07-09T22:00:00Z,2009-07-09T22:00:00Z,SW,Rui Andrade,SCIALAET,"Sciapus laetus (Meigen, 1838)",1,2,false,RC/PAL/20/1926,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2013/146/RA,PT,Douro Litoral,PT-13,Porto,Póvoa de Varzim,Terroso (Passo),-,-,"41°25'08.3""","8°44'19.8""",50,,2013-08-13T22:00:00Z,SW,Rui Andrade,SCIALAET,"Sciapus laetus (Meigen, 1838)",0,1,false,RC/PAL/29/2891,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/384/RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Mindelo,Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo,-,"41°19'27.0""","8°43'59.7""",15,,2016-08-04T22:00:00Z,SW,Rui Andrade,SCIALAET,"Sciapus laetus (Meigen, 1838)",0,4,false,RC/PAL/29/2891,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/203/RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela,Cova da Lua,-,"41°53'08.2""","6°49'37.4""",792,,2014-09-08T22:00:00Z,SW,Rui Andrade,SCIALAET,"Sciapus laetus (Meigen, 1838)",0,7,false,RC/PAL/29/2891,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2014/291/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Espinhosela,Cova da Lua,-,"41°53'08.2""","6°49'37.4""",792,,2014-08-07T22:00:00Z,SW,Ana Rita Gonçalves,SCIALAET,"Sciapus laetus (Meigen, 1838)",0,1,false,RC/PAL/29/2891,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2016/411/AG,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Bragança,Castrelos,-,-,"41°50'22.1""","6°53'24.2""",611,,2016-08-31T22:00:00Z,SW,Ana Rita Gonçalves,SCIALAET,"Sciapus laetus (Meigen, 1838)",0,3,false,RC/PAL/29/2891,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
,,,,,,,,,,,,,,,,,,,,,,,,,,
PT/2011/062/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo,Reserva Natural Local do Estuário do Douro (Cabedelo),-,"41°08'13.3""","8°39'53.4""",7.5,2011-06-28T22:00:00Z,2011-06-28T22:00:00Z,SW,Rui Andrade,SCIAPALL,"Sciapus pallens (Wiedemann, 1830)",1,3,false,RC/PAL/19/1818,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2011/009/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo,Reserva Natural Local do Estuário do Douro (Cabedelo),-,"41°08'13.3""","8°39'53.4""",7.5,2011-05-03T22:00:00Z,2011-05-03T22:00:00Z,SW,Rui Andrade,SCIAPALL,"Sciapus pallens (Wiedemann, 1830)",2,0,false,RC/PAL/19/1818,Marc Pollet,2011-06-18T22:00:00Z,MAPC,W,
PT/2011/053/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo,Reserva Natural Local do Estuário do Douro (Cabedelo),-,"41°08'13.3""","8°39'53.4""",7.5,2011-07-12T22:00:00Z,2011-07-12T22:00:00Z,SW,Rui Andrade,SCIAPALL,"Sciapus pallens (Wiedemann, 1830)",0,1,false,RC/PAL/19/1818,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2009/156/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Mafamude,Jardim Soares dos Reis,Flores,"41°07'22.4""","8°36'44.0""",125,2009-05-26T22:00:00Z,2009-05-26T22:00:00Z,YPT,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2011/063/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),-,"41°05'57.9""","8°33'35.0""",60,2011-06-30T22:00:00Z,2011-06-30T22:00:00Z,SW,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2011/024/RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo,Serras de Valongo,-,"41°09'33.4""","8°29'05.6""",75,2011-05-11T22:00:00Z,2011-05-11T22:00:00Z,SW,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2011-06-18T22:00:00Z,MAPC,W,
PT/2009/160/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Chasco,"41°05'57.9""","8°33'35.0""",60,2009-06-11T22:00:00Z,2009-06-11T22:00:00Z,SW,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2011/076/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Eufórbias,"41°05'57.9""","8°33'35.0""",60,2011-06-19T22:00:00Z,2011-06-19T22:00:00Z,SW,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2009/138/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Chasco,"41°05'57.9""","8°33'35.0""",60,2009-06-26T22:00:00Z,2009-06-26T22:00:00Z,SW,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2011/001/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),-,"41°05'57.9""","8°33'35.0""",60,2011-05-22T22:00:00Z,2011-05-22T22:00:00Z,SW,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,2,false,,Marc Pollet,2011-06-18T22:00:00Z,MAPC,W,
PT/2014/041/MP,PT,Beira Litoral,PT-06,Coimbra,Lousã,Cerdeira,nr Quinta la Palmeira hotel,-,"40°15'30.54""","7°56'21.18""",384,,2014-05-18T22:00:00Z,SW,Marc Pollet,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,5,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2009/146/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Chasco,"41°05'57.9""","8°33'35.0""",60,2009-06-26T22:00:00Z,2009-06-26T22:00:00Z,SW,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2014/043/ADB,PT,Beira Litoral,PT-06,Coimbra,Lousã,Cerdeira,nr Quinta la Palmeira hotel,-,"40°15'30.54""","7°56'21.18""",384,,2014-05-18T22:00:00Z,SW,Anja De Braekeleer,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,8,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2009/155/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro,Parque Municipal da Lavandeira,Tradescancias,"41°07'18.4"" ","8°35'40.9""",100,2009-05-30T22:00:00Z,2009-05-30T22:00:00Z,YPT,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2014/021/MP,PT,Beira Litoral,PT-06,Coimbra,Arganil,Benfeita,Caminho do Xisto da Benfeita,-,"40°13'05.06""","7°56'41.99""",448,,2014-05-17T22:00:00Z,SW,Marc Pollet,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2017-01-30T23:00:00Z,MAPC,W,
PT/2011/088/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Aves aq.,"41°05'57.9""","8°33'35.0""",60,2011-06-19T22:00:00Z,2011-06-19T22:00:00Z,YPT,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",1,1,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2009/157/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Aves aq.,"41°05'57.9""","8°33'35.0""",60,2009-06-26T22:00:00Z,2009-06-26T22:00:00Z,YPT,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2009/177/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro,Parque Municipal da Lavandeira,Tradescancias,"41°07'18.4"" ","8°35'40.9""",100,2009-06-18T22:00:00Z,2009-06-18T22:00:00Z,YPT,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2011/070/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro,Parque Municipal da Lavandeira,Jardim natural,"41°07'18.4"" ","8°35'40.9""",100,2011-05-30T22:00:00Z,2011-05-30T22:00:00Z,SW,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
PT/2009/175/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Eufórbias,"41°05'57.9""","8°33'35.0""",60,2009-05-14T22:00:00Z,2009-05-14T22:00:00Z,SW,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",1,0,false,,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2009/178/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Urtigas,"41°05'57.9""","8°33'35.0""",60,2009-06-26T22:00:00Z,2009-06-26T22:00:00Z,YPT,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2012-01-10T23:00:00Z,MAPC,W,
PT/2011/101/RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes,Parque Biológico de Gaia (PBG),Chasco,"41°05'57.9""","8°33'35.0""",60,2011-05-22T22:00:00Z,2011-05-22T22:00:00Z,SW,Rui Andrade,SCIAPLAT,"Sciapus platypterus (Fabricius, 1805)",0,1,false,,Marc Pollet,2011-10-30T23:00:00Z,MAPC,W,
