id	basisOfRecord	occurrenceID	recordedBy	organismQuantity	organismQuantityType	occurrenceStatus	eventID	identifiedBy	taxonID	scientificName	kingdom	taxonRank	verbatimTaxonRank	scientificNameAuthorship
IV2013090311033080	HumanObservation	INBO:NICHE:00050367	Els De Bie	6	londoScale	present	IV2013090311033080	Els De Bie	INBSYS0000014429	Salix alba	Plantae	Species	Spp	L.
IV2013090313404368	HumanObservation	INBO:NICHE:00050477	Els De Bie	p1	londoScale	present	IV2013090313404368	Els De Bie	INBSYS0000014429	Salix alba	Plantae	Species	Spp	L.
IV2013090313404368	HumanObservation	INBO:NICHE:00050476	Els De Bie	2	londoScale	present	IV2013090313404368	Els De Bie	INBSYS0000014429	Salix alba	Plantae	Species	Spp	L.
IV2013090313253541	HumanObservation	INBO:NICHE:00050439	Els De Bie	3	londoScale	present	IV2013090313253541	Els De Bie	INBSYS0000014429	Salix alba	Plantae	Species	Spp	L.
IV2013090311304826	HumanObservation	INBO:NICHE:00050388	Els De Bie	p2	londoScale	present	IV2013090311304826	Els De Bie	INBSYS0000014429	Salix alba	Plantae	Species	Spp	L.
IV2013090313093249	HumanObservation	INBO:NICHE:00050411	Els De Bie	p4	londoScale	present	IV2013090313093249	Els De Bie	INBSYS0000014429	Salix alba	Plantae	Species	Spp	L.
IV2013090910143810	HumanObservation	INBO:NICHE:00051704	Els De Bie	p1	londoScale	present	IV2013090910143810	Els De Bie	INBSYS0000014439	Salix aurita	Plantae	Species	Spp	L.
IV2013092408590365	HumanObservation	INBO:NICHE:00069647	Els De Bie	1+	londoScale	present	IV2013092408590365	Els De Bie	INBSYS0000014439	Salix aurita	Plantae	Species	Spp	L.
IV2013092609153287	HumanObservation	INBO:NICHE:00072004	Els De Bie	r2	londoScale	present	IV2013092609153287	Els De Bie	INBSYS0000014439	Salix aurita	Plantae	Species	Spp	L.
IV2013100116162900	HumanObservation	INBO:NICHE:00072505	Els De Bie	3	londoScale	present	IV2013100116162900	Els De Bie	INBSYS0000014439	Salix aurita	Plantae	Species	Spp	L.
IV2013100816493444	HumanObservation	INBO:NICHE:00073220	Els De Bie	8	londoScale	present	IV2013100816493444	Els De Bie	INBSYS0000014439	Salix aurita	Plantae	Species	Spp	L.
IV2013101516073661	HumanObservation	INBO:NICHE:00074411	Els De Bie	r1	londoScale	present	IV2013101516073661	Els De Bie	INBSYS0000014439	Salix aurita	Plantae	Species	Spp	L.
IV2013090209550974	HumanObservation	INBO:NICHE:00272920	Els De Bie	r1	londoScale	present	IV2013090209550974	Els De Bie	INBSYS0000014439	Salix aurita	Plantae	Species	Spp	L.
IV2013090214181185	HumanObservation	INBO:NICHE:00049626	Els De Bie	1-	londoScale	present	IV2013090214181185	Els De Bie	INBSYS0000014439	Salix aurita	Plantae	Species	Spp	L.
IV2013090209550974	HumanObservation	INBO:NICHE:00049279	Els De Bie	p4	londoScale	present	IV2013090209550974	Els De Bie	INBSYS0000014439	Salix aurita	Plantae	Species	Spp	L.
IV2013090210281248	HumanObservation	INBO:NICHE:00049319	Els De Bie	p1	londoScale	present	IV2013090210281248	Els De Bie	INBSYS0000014439	Salix aurita	Plantae	Species	Spp	L.
IV2013111409215471	HumanObservation	INBO:NICHE:00078040	Els De Bie	p1	londoScale	present	IV2013111409215471	Els De Bie	INBSYS0000014439	Salix aurita	Plantae	Species	Spp	L.
IV2013082908555841	HumanObservation	INBO:NICHE:00049165	Els De Bie	4	londoScale	present	IV2013082908555841	Els De Bie	INBSYS0000014436	Salix caprea	Plantae	Species	Spp	L.
IV2013082710342834	HumanObservation	INBO:NICHE:00048483	Els De Bie	1-	londoScale	present	IV2013082710342834	Els De Bie	INBSYS0000014436	Salix caprea	Plantae	Species	Spp	L.
IV2013082709405366	HumanObservation	INBO:NICHE:00048340	Els De Bie	3	londoScale	present	IV2013082709405366	Els De Bie	INBSYS0000014436	Salix caprea	Plantae	Species	Spp	L.
IV2013100116162900	HumanObservation	INBO:NICHE:00072506	Els De Bie	.2	londoScale	present	IV2013100116162900	Els De Bie	INBSYS0000014436	Salix caprea	Plantae	Species	Spp	L.
IV2013100115132552	HumanObservation	INBO:NICHE:00072451	Els De Bie	8	londoScale	present	IV2013100115132552	Els De Bie	INBSYS0000014436	Salix caprea	Plantae	Species	Spp	L.
IV2013090308420024	HumanObservation	INBO:NICHE:00050136	Els De Bie	4	londoScale	present	IV2013090308420024	Els De Bie	INBSYS0000014436	Salix caprea	Plantae	Species	Spp	L.
IV2013090308420024	HumanObservation	INBO:NICHE:00050137	Els De Bie	1+	londoScale	present	IV2013090308420024	Els De Bie	INBSYS0000014436	Salix caprea	Plantae	Species	Spp	L.
IV2013092408590365	HumanObservation	INBO:NICHE:00069648	Els De Bie	1-	londoScale	present	IV2013092408590365	Els De Bie	INBSYS0000014437	Salix cinerea	Plantae	Species	Spp	L.
IV2013091210014489	HumanObservation	INBO:NICHE:00053095	Els De Bie	p2	londoScale	present	IV2013091210014489	Els De Bie	INBSYS0000014437	Salix cinerea	Plantae	Species	Spp	L.
IV2013090915103278	HumanObservation	INBO:NICHE:00052063	Els De Bie	p1	londoScale	present	IV2013090915103278	Els De Bie	INBSYS0000014440	Salix repens	Plantae	Species	Spp	L.
IV2013111209143961	HumanObservation	INBO:NICHE:00077491	Els De Bie	p1	londoScale	present	IV2013111209143961	Els De Bie	INBSYS0000014440	Salix repens	Plantae	Species	Spp	L.
IV2013082709405366	HumanObservation	INBO:NICHE:00048336	Els De Bie	2	londoScale	present	IV2013082709405366	Els De Bie	INBSYS0000017150	Salix x multinervis	Plantae	Species hybrid	SppHyb	Döll
IV2013082710342834	HumanObservation	INBO:NICHE:00048481	Els De Bie	6	londoScale	present	IV2013082710342834	Els De Bie	INBSYS0000017150	Salix x multinervis	Plantae	Species hybrid	SppHyb	Döll
IV2013090213485211	HumanObservation	INBO:NICHE:00049547	Els De Bie	p2	londoScale	present	IV2013090213485211	Els De Bie	INBSYS0000017150	Salix x multinervis	Plantae	Species hybrid	SppHyb	Döll
IV2013090210455479	HumanObservation	INBO:NICHE:00049342	Els De Bie	4	londoScale	present	IV2013090210455479	Els De Bie	INBSYS0000017150	Salix x multinervis	Plantae	Species hybrid	SppHyb	Döll
IV2013090212040762	HumanObservation	INBO:NICHE:00049463	Els De Bie	1-	londoScale	present	IV2013090212040762	Els De Bie	INBSYS0000017150	Salix x multinervis	Plantae	Species hybrid	SppHyb	Döll
IV2013090309360490	HumanObservation	INBO:NICHE:00050185	Els De Bie	p1	londoScale	present	IV2013090309360490	Els De Bie	INBSYS0000017150	Salix x multinervis	Plantae	Species hybrid	SppHyb	Döll
IV2013090309360490	HumanObservation	INBO:NICHE:00050183	Els De Bie	4	londoScale	present	IV2013090309360490	Els De Bie	INBSYS0000017150	Salix x multinervis	Plantae	Species hybrid	SppHyb	Döll
IV2013101416154009	HumanObservation	INBO:NICHE:00073966	Els De Bie	p1	londoScale	present	IV2013101416154009	Els De Bie			Plantae			
IV2013082714152313	HumanObservation	INBO:NICHE:00048827	Els De Bie	r1	londoScale	present	IV2013082714152313	Els De Bie			Plantae			
IV2013082714152313	HumanObservation	INBO:NICHE:00048828	Els De Bie	1+	londoScale	present	IV2013082714152313	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013082709405366	HumanObservation	INBO:NICHE:00048337	Els De Bie	1-	londoScale	present	IV2013082709405366	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013082714152313	HumanObservation	INBO:NICHE:00048830	Els De Bie	p1	londoScale	present	IV2013082714152313	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013090211495458	HumanObservation	INBO:NICHE:00049425	Els De Bie	r1	londoScale	present	IV2013090211495458	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013110711065784	HumanObservation	INBO:NICHE:00077317	Els De Bie	p4	londoScale	present	IV2013110711065784	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013110709511760	HumanObservation	INBO:NICHE:00077256	Els De Bie	5	londoScale	present	IV2013110709511760	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013110710505011	HumanObservation	INBO:NICHE:00077314	Els De Bie	1-	londoScale	present	IV2013110710505011	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013110710505011	HumanObservation	INBO:NICHE:00077306	Els De Bie	5	londoScale	present	IV2013110710505011	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013110413185010	HumanObservation	INBO:NICHE:00076784	Els De Bie	p1	londoScale	present	IV2013110413185010	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013110413185010	HumanObservation	INBO:NICHE:00076768	Els De Bie	p4	londoScale	present	IV2013110413185010	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013103112142989	HumanObservation	INBO:NICHE:00076535	Els De Bie	p2	londoScale	present	IV2013103112142989	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013110411240344	HumanObservation	INBO:NICHE:00076711	Els De Bie	p2	londoScale	present	IV2013110411240344	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013110411240344	HumanObservation	INBO:NICHE:00076723	Els De Bie	p1	londoScale	present	IV2013110411240344	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013103109364819	HumanObservation	INBO:NICHE:00076366	Els De Bie	p1	londoScale	present	IV2013103109364819	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013111811552943	HumanObservation	INBO:NICHE:00079794	Jan Wouters	p2	londoScale	present	IV2013111811552943	Jan Wouters	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013111812012985	HumanObservation	INBO:NICHE:00079854	Jan Wouters	p2	londoScale	present	IV2013111812012985	Jan Wouters	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013102116183926	HumanObservation	INBO:NICHE:00075017	Els De Bie	7	londoScale	present	IV2013102116183926	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013101416154009	HumanObservation	INBO:NICHE:00305533	Els De Bie	p1	londoScale	present	IV2013101416154009	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013101415512431	HumanObservation	INBO:NICHE:00073930	Els De Bie	p2	londoScale	present	IV2013101415512431	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013101509212401	HumanObservation	INBO:NICHE:00074008	Els De Bie	p1	londoScale	present	IV2013101509212401	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013101509070892	HumanObservation	INBO:NICHE:00073989	Els De Bie	p1	londoScale	present	IV2013101509070892	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013101411291502	HumanObservation	INBO:NICHE:00073631	Els De Bie	p2	londoScale	present	IV2013101411291502	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013101411081883	HumanObservation	INBO:NICHE:00073608	Els De Bie	p1	londoScale	present	IV2013101411081883	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013100311112093	HumanObservation	INBO:NICHE:00072658	Els De Bie	1-	londoScale	present	IV2013100311112093	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013100310550242	HumanObservation	INBO:NICHE:00072645	Els De Bie	p2	londoScale	present	IV2013100310550242	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013100309415913	HumanObservation	INBO:NICHE:00072610	Els De Bie	r4	londoScale	present	IV2013100309415913	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013100713291830	HumanObservation	INBO:NICHE:00072907	Els De Bie	p1	londoScale	present	IV2013100713291830	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013090313253541	HumanObservation	INBO:NICHE:00050436	Els De Bie	1-	londoScale	present	IV2013090313253541	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013090913433907	HumanObservation	INBO:NICHE:00051937	Els De Bie	1-	londoScale	present	IV2013090913433907	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013091208585526	HumanObservation	INBO:NICHE:00053032	Els De Bie	p1	londoScale	present	IV2013091208585526	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013101509351736	HumanObservation	INBO:NICHE:00074031	Els De Bie	4	londoScale	present	IV2013101509351736	Els De Bie	INBSYS0000014665	Sambucus nigra	Plantae	Species	Spp	L.
IV2013102910470175	HumanObservation	INBO:NICHE:00076053	Els De Bie	1-	londoScale	present	IV2013102910470175	Els De Bie	INBSYS0000014260	Saxifraga granulata	Plantae	Species	Spp	L.
IV2013102815312541	HumanObservation	INBO:NICHE:00075881	Els De Bie	1-	londoScale	present	IV2013102815312541	Els De Bie	INBSYS0000014260	Saxifraga granulata	Plantae	Species	Spp	L.
IV2013102812103270	HumanObservation	INBO:NICHE:00075750	Els De Bie	p1	londoScale	present	IV2013102812103270	Els De Bie	INBSYS0000014260	Saxifraga granulata	Plantae	Species	Spp	L.
IV2013110410511638	HumanObservation	INBO:NICHE:00076677	Els De Bie	r1	londoScale	present	IV2013110410511638	Els De Bie	INBSYS0000013679	Schoenus nigricans	Plantae	Species	Spp	L.
IV2013112510235741	HumanObservation	INBO:NICHE:00082246	Els De Bie	a2	londoScale	present	IV2013112510235741	Els De Bie	INBSYS0000013679	Schoenus nigricans	Plantae	Species	Spp	L.
IV2013110411085141	HumanObservation	INBO:NICHE:00076695	Els De Bie	p2	londoScale	present	IV2013110411085141	Els De Bie	INBSYS0000013679	Schoenus nigricans	Plantae	Species	Spp	L.
IV2013101410023804	HumanObservation	INBO:NICHE:00073547	Els De Bie	r1	londoScale	present	IV2013101410023804	Els De Bie	INBSYS0000008570	Hyacinthoides non-scripta	Plantae	Species	Spp	(L.) Chouard ex Rothm.
IV2013101409424077	HumanObservation	INBO:NICHE:00073521	Els De Bie	1-	londoScale	present	IV2013101409424077	Els De Bie	INBSYS0000017159	Scirpus cespitosus	Plantae	Species	Spp	L.
IV2013101011261602	HumanObservation	INBO:NICHE:00073445	Els De Bie	m1	londoScale	present	IV2013101011261602	Els De Bie	INBSYS0000017159	Scirpus cespitosus	Plantae	Species	Spp	L.
IV2013101509593973	HumanObservation	INBO:NICHE:00074064	Els De Bie	a2	londoScale	present	IV2013101509593973	Els De Bie	INBSYS0000017159	Scirpus cespitosus	Plantae	Species	Spp	L.
IV2013090316100935	HumanObservation	INBO:NICHE:00050542	Els De Bie	m4	londoScale	present	IV2013090316100935	Els De Bie	INBSYS0000017159	Scirpus cespitosus	Plantae	Species	Spp	L.
IV2013111910134044	HumanObservation	INBO:NICHE:00081356	Els De Bie	m4	londoScale	present	IV2013111910134044	Els De Bie	INBSYS0000017159	Scirpus cespitosus	Plantae	Species	Spp	L.
IV2013112510530731	HumanObservation	INBO:NICHE:00082281	Els De Bie	a2	londoScale	present	IV2013112510530731	Els De Bie	INBSYS0000017159	Scirpus cespitosus	Plantae	Species	Spp	L.
IV2013091016062841	HumanObservation	INBO:NICHE:00273897	Bart Vandevoorde	p1	londoScale	present	IV2013091016062841	Bart Vandevoorde	INBSYS0000017161	Scirpus tabernaemontani	Plantae	Species	Spp	C.C. Gmel.
IV2013091016062841	HumanObservation	INBO:NICHE:00053023	Bart Vandevoorde	a4	londoScale	present	IV2013091016062841	Bart Vandevoorde	INBSYS0000016207	Scirpus maritimus	Plantae	Species	Spp	L.
IV2013091008531526	HumanObservation	INBO:NICHE:00052418	Els De Bie	p1	londoScale	present	IV2013091008531526	Els De Bie	INBSYS0000016207	Scirpus maritimus	Plantae	Species	Spp	L.
IV2013090916260490	HumanObservation	INBO:NICHE:00052207	Els De Bie	p1	londoScale	present	IV2013090916260490	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013090311304826	HumanObservation	INBO:NICHE:00050405	Els De Bie	3	londoScale	present	IV2013090311304826	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013090308420024	HumanObservation	INBO:NICHE:00050149	Els De Bie	a4	londoScale	present	IV2013090308420024	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013101413391108	HumanObservation	INBO:NICHE:00073740	Els De Bie	p1	londoScale	present	IV2013101413391108	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013101410213378	HumanObservation	INBO:NICHE:00073565	Els De Bie	p2	londoScale	present	IV2013101410213378	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013100713401178	HumanObservation	INBO:NICHE:00072922	Els De Bie	7	londoScale	present	IV2013100713401178	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013100714191932	HumanObservation	INBO:NICHE:00072959	Els De Bie	8	londoScale	present	IV2013100714191932	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013100714374734	HumanObservation	INBO:NICHE:00072987	Els De Bie	1-	londoScale	present	IV2013100714374734	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013100709482773	HumanObservation	INBO:NICHE:00072756	Els De Bie	p4	londoScale	present	IV2013100709482773	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013100116162900	HumanObservation	INBO:NICHE:00072528	Els De Bie	p1	londoScale	present	IV2013100116162900	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013100114182702	HumanObservation	INBO:NICHE:00072395	Els De Bie	1+	londoScale	present	IV2013100114182702	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013100113575625	HumanObservation	INBO:NICHE:00072372	Els De Bie	a2	londoScale	present	IV2013100113575625	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013100113405919	HumanObservation	INBO:NICHE:00072349	Els De Bie	p1	londoScale	present	IV2013100113405919	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013100114321222	HumanObservation	INBO:NICHE:00072424	Els De Bie	1-	londoScale	present	IV2013100114321222	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013101516213391	HumanObservation	INBO:NICHE:00074436	Els De Bie	4	londoScale	present	IV2013101516213391	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013101515540402	HumanObservation	INBO:NICHE:00074381	Els De Bie	2	londoScale	present	IV2013101515540402	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013101710552741	HumanObservation	INBO:NICHE:00074610	Els De Bie	p2	londoScale	present	IV2013101710552741	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013101709243730	HumanObservation	INBO:NICHE:00074530	Els De Bie	p1	londoScale	present	IV2013101709243730	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013101709010364	HumanObservation	INBO:NICHE:00074500	Els De Bie	a4	londoScale	present	IV2013101709010364	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013111815202604	HumanObservation	INBO:NICHE:00080493	Jan Wouters	1-	londoScale	present	IV2013111815202604	Jan Wouters	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013111814482649	HumanObservation	INBO:NICHE:00080323	Jan Wouters	p4	londoScale	present	IV2013111814482649	Jan Wouters	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013102811255763	HumanObservation	INBO:NICHE:00075709	Els De Bie	p4	londoScale	present	IV2013102811255763	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013102409385215	HumanObservation	INBO:NICHE:00075411	Els De Bie	5	londoScale	present	IV2013102409385215	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013102214501619	HumanObservation	INBO:NICHE:00075277	Els De Bie	1-	londoScale	present	IV2013102214501619	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013102815083824	HumanObservation	INBO:NICHE:00075856	Els De Bie	7	londoScale	present	IV2013102815083824	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013102814143141	HumanObservation	INBO:NICHE:00075824	Els De Bie	3	londoScale	present	IV2013102814143141	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013102813360788	HumanObservation	INBO:NICHE:00075784	Els De Bie	3	londoScale	present	IV2013102813360788	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013102909233512	HumanObservation	INBO:NICHE:00075982	Els De Bie	r1	londoScale	present	IV2013102909233512	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
IV2013102909483689	HumanObservation	INBO:NICHE:00075998	Els De Bie	3	londoScale	present	IV2013102909483689	Els De Bie	INBSYS0000013669	Scirpus sylvaticus	Plantae	Species	Spp	L.
