id	type	language	license	rightsHolder	accessRights	datasetID	datasetName	ownerInstitutionCode	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	verbatimEventDate	locationID	continent	countryCode	stateProvince	county	municipality	verbatimLocality	locationAccordingTo	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters
IV2013111914584953	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111914584953	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-05-31	2005-05-31/2005-05-31	NEBP003X	Europe	BE	Vlaams Gewest	Antwerpen	Geel	Neerhelst-De Botten	MILKLIM-Gebieden	208591.040	190222.480	Belgian Lambert 72	Belgium Datum 1972	51.18644	4.94276	WGS84	30
IV2013111915115150	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111915115150	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-01	2005-06-01/2005-06-01	BUIP016X	Europe	BE	Vlaams Gewest	Antwerpen	Mol	Buitengoor	MILKLIM-Gebieden	212165.182	206637.545	Belgian Lambert 72	Belgium Datum 1972	51.21719	5.17807	WGS84	30
IV2013111915232466	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111915232466	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-01	2005-06-01/2005-06-01	BUIP027X	Europe	BE	Vlaams Gewest	Antwerpen	Mol	Buitengoor	MILKLIM-Gebieden	212155.787	206595.379	Belgian Lambert 72	Belgium Datum 1972	51.21711	5.17747	WGS84	30
IV2013111915304712	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111915304712	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-01	2005-06-01/2005-06-01	BUIP030X	Europe	BE	Vlaams Gewest	Antwerpen	Mol	Buitengoor	MILKLIM-Gebieden	212169.139	206550.996	Belgian Lambert 72	Belgium Datum 1972	51.21723	5.17684	WGS84	30
IV2013111915445454	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111915445454	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-01	2005-06-01/2005-06-01	BUIP011X	Europe	BE	Vlaams Gewest	Antwerpen	Mol	Buitengoor	MILKLIM-Gebieden	212113.102	206653.627	Belgian Lambert 72	Belgium Datum 1972	51.21672	5.17830	WGS84	30
IV2013111915514558	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111915514558	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-01	2005-06-01/2005-06-01	BUIP028X	Europe	BE	Vlaams Gewest	Antwerpen	Mol	Buitengoor	MILKLIM-Gebieden	212073.239	206552.744	Belgian Lambert 72	Belgium Datum 1972	51.21637	5.17685	WGS84	30
IV2013111915573159	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111915573159	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-01	2005-06-01/2005-06-01	BUIP022X	Europe	BE	Vlaams Gewest	Antwerpen	Mol	Buitengoor	MILKLIM-Gebieden	211899.366	206444.505	Belgian Lambert 72	Belgium Datum 1972	51.21482	5.17527	WGS84	30
IV2013111916051871	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111916051871	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-01	2005-06-01/2005-06-01	BUIP012X	Europe	BE	Vlaams Gewest	Antwerpen	Mol	Buitengoor	MILKLIM-Gebieden	212103.677	206540.284	Belgian Lambert 72	Belgium Datum 1972	51.21664	5.17667	WGS84	30
IV2013111916113187	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111916113187	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-01	2005-06-01/2005-06-01	BUIP014X	Europe	BE	Vlaams Gewest	Antwerpen	Mol	Buitengoor	MILKLIM-Gebieden	212120.210	206517.691	Belgian Lambert 72	Belgium Datum 1972	51.21679	5.17635	WGS84	30
IV2013111916233870	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111916233870	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-14	2005-06-14/2005-06-14	MOBP004X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Lokeren	Molsbroek (incl. Molsbergen)	MILKLIM-Gebieden	199117.169	124837.767	Belgian Lambert 72	Belgium Datum 1972	51.10214	4.00826	WGS84	30
IV2013111916351386	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111916351386	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-14	2005-06-14/2005-06-14	MOBP004X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Lokeren	Molsbroek (incl. Molsbergen)	MILKLIM-Gebieden	199117.169	124837.767	Belgian Lambert 72	Belgium Datum 1972	51.10214	4.00826	WGS84	30
IV2013111916402464	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111916402464	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-14	2005-06-14/2005-06-14	MOBP003X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Lokeren	Molsbroek (incl. Molsbergen)	MILKLIM-Gebieden	199137.370	124620.520	Belgian Lambert 72	Belgium Datum 1972	51.10231	4.00516	WGS84	30
IV2013111916472740	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013111916472740	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-14	2005-06-14/2005-06-14	MOBP006X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Lokeren	Molsbroek (incl. Molsbergen)	MILKLIM-Gebieden	199003.660	124950.320	Belgian Lambert 72	Belgium Datum 1972	51.10112	4.00987	WGS84	30
IV2013112109262006	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112109262006	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-14	2005-06-14/2005-06-14	MOBP007X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Lokeren	Molsbroek (incl. Molsbergen)	MILKLIM-Gebieden	198639.710	125296.110	Belgian Lambert 72	Belgium Datum 1972	51.09787	4.01484	WGS84	30
IV2013112109383561	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112109383561	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-15	2005-06-15/2005-06-15	BRGP028X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Mariakerke	Bourgoyen	MILKLIM-Gebieden	195280.601	100779.634	Belgian Lambert 72	Belgium Datum 1972	51.06611	3.66533	WGS84	30
IV2013112110000564	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112110000564	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-15	2005-06-15/2005-06-15	BRGP026X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Mariakerke	Bourgoyen	MILKLIM-Gebieden	195266.471	100786.774	Belgian Lambert 72	Belgium Datum 1972	51.06598	3.66543	WGS84	30
IV2013112110085685	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112110085685	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-15	2005-06-15/2005-06-15	BRGP024X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Mariakerke	Bourgoyen	MILKLIM-Gebieden	194509.182	101211.784	Belgian Lambert 72	Belgium Datum 1972	51.05921	3.67160	WGS84	30
IV2013112110141830	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112110141830	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-15	2005-06-15/2005-06-15	BRGP036X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Mariakerke	Bourgoyen	MILKLIM-Gebieden	194810.747	101913.789	Belgian Lambert 72	Belgium Datum 1972	51.06198	3.68157	WGS84	30
IV2013112110245609	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112110245609	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-20	2005-06-20/2005-06-20	TORP023X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Nederokkerzeel	Torfbroek	MILKLIM-Gebieden	179483.644	162656.452	Belgian Lambert 72	Belgium Datum 1972	50.92607	4.54750	WGS84	30
IV2013112110364621	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112110364621	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-20	2005-06-20/2005-06-20	TORP024X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Nederokkerzeel	Torfbroek	MILKLIM-Gebieden	179849.515	162825.096	Belgian Lambert 72	Belgium Datum 1972	50.92935	4.54991	WGS84	30
IV2013112110505047	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112110505047	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-20	2005-06-20/2005-06-20	TORP024X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Nederokkerzeel	Torfbroek	MILKLIM-Gebieden	179849.515	162825.096	Belgian Lambert 72	Belgium Datum 1972	50.92935	4.54991	WGS84	30
IV2013112110591529	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112110591529	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-20	2005-06-20/2005-06-20	TORP026X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Nederokkerzeel	Torfbroek	MILKLIM-Gebieden	180084.451	163035.796	Belgian Lambert 72	Belgium Datum 1972	50.93146	4.55291	WGS84	30
IV2013112111192319	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112111192319	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-20	2005-06-20/2005-06-20	TORP025X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Nederokkerzeel	Torfbroek	MILKLIM-Gebieden	180059.050	162917.670	Belgian Lambert 72	Belgium Datum 1972	50.93123	4.55123	WGS84	30
IV2013112111373424	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112111373424	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-20	2005-06-20/2005-06-20	TORP028X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Berg	Torfbroek	MILKLIM-Gebieden	179693.613	161898.876	Belgian Lambert 72	Belgium Datum 1972	50.92797	4.53673	WGS84	30
IV2013112111460680	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112111460680	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-29	2005-06-29/2005-06-29	TORP017X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Berg	Torfbroek	MILKLIM-Gebieden	179649.380	162017.210	Belgian Lambert 72	Belgium Datum 1972	50.92757	4.53841	WGS84	30
IV2013112111520172	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112111520172	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-29	2005-06-29/2005-06-29	TORP015X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Berg	Torfbroek	MILKLIM-Gebieden	179553.295	162243.353	Belgian Lambert 72	Belgium Datum 1972	50.92670	4.54162	WGS84	30
IV2013112111592047	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112111592047	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-29	2005-06-29/2005-06-29	TORP015X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Berg	Torfbroek	MILKLIM-Gebieden	179553.295	162243.353	Belgian Lambert 72	Belgium Datum 1972	50.92670	4.54162	WGS84	30
IV2013112112073992	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112112073992	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-29	2005-06-29/2005-06-29	TORP014X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Berg	Torfbroek	MILKLIM-Gebieden	179543.544	162392.396	Belgian Lambert 72	Belgium Datum 1972	50.92661	4.54374	WGS84	30
IV2013112112120645	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112112120645	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-29	2005-06-29/2005-06-29	TORP029X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Berg	Torfbroek	MILKLIM-Gebieden	179458.110	162491.430	Belgian Lambert 72	Belgium Datum 1972	50.92584	4.54515	WGS84	30
IV2013112112184973	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112112184973	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-29	2005-06-29/2005-06-29	TORP022X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Berg	Torfbroek	MILKLIM-Gebieden	179607.270	162503.640	Belgian Lambert 72	Belgium Datum 1972	50.92718	4.54533	WGS84	30
IV2013112510080019	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112510080019	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-29	2005-06-29/2005-06-29	TORP020X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Berg	Torfbroek	MILKLIM-Gebieden	179669.970	162187.710	Belgian Lambert 72	Belgium Datum 1972	50.92775	4.54084	WGS84	30
IV2013112510182049	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112510182049	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-29	2005-06-29/2005-06-29	TORP019X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Berg	Torfbroek	MILKLIM-Gebieden	179676.710	162108.630	Belgian Lambert 72	Belgium Datum 1972	50.92781	4.53971	WGS84	30
IV2013112510235741	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112510235741	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-29	2005-06-29/2005-06-29	TORP021X	Europe	BE	Vlaams Gewest	Vlaams-Brabant	Berg	Torfbroek	MILKLIM-Gebieden	179746.848	162535.065	Belgian Lambert 72	Belgium Datum 1972	50.92844	4.54578	WGS84	30
IV2013112510310640	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112510310640	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-30	2005-06-30/2005-06-30		Europe	BE				Kalmthoutse heide	MILKLIM-Gebieden			Belgian Lambert 72	Belgium Datum 1972			WGS84	30
IV2013112510391338	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112510391338	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-30	2005-06-30/2005-06-30	KALP037X	Europe	BE	Vlaams Gewest	Antwerpen	Kalmthout	Kalmthoutse heide	MILKLIM-Gebieden	230175.000	155150.000	Belgian Lambert 72	Belgium Datum 1972	51.38181	4.44145	WGS84	30
IV2013112510455163	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112510455163	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-30	2005-06-30/2005-06-30	KALP034X	Europe	BE	XY Onbekend	XY Onbekend	XY Onbekend	Kalmthoutse heide	MILKLIM-Gebieden	231313.000	152975.000	Belgian Lambert 72	Belgium Datum 1972	51.39206	4.41022	WGS84	30
IV2013112510530731	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112510530731	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-30	2005-06-30/2005-06-30	KALP042X	Europe	BE	Vlaams Gewest	Antwerpen	Kalmthout	Kalmthoutse heide	MILKLIM-Gebieden	230925.000	154950.000	Belgian Lambert 72	Belgium Datum 1972	51.38856	4.43859	WGS84	30
IV2013112511000990	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112511000990	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-30	2005-06-30/2005-06-30	KALP022X	Europe	BE	Vlaams Gewest	Antwerpen	Kalmthout	Kalmthoutse heide	MILKLIM-Gebieden	230813.000	155350.000	Belgian Lambert 72	Belgium Datum 1972	51.38755	4.44433	WGS84	30
IV2013112511230756	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112511230756	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-21	2005-06-21/2005-06-21	VBEP001X	Europe	BE	Vlaams Gewest	West-Vlaanderen	Oedelem	Vallei van de Bergbeek	MILKLIM-Gebieden	208941.000	75560.000	Belgian Lambert 72	Belgium Datum 1972	51.18619	3.30280	WGS84	30
IV2013112511301131	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112511301131	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-21	2005-06-21/2005-06-21	JAKP001X	Europe	BE	Vlaams Gewest	West-Vlaanderen	Stalhille	Schobbejak	MILKLIM-Gebieden	211176.370	59611.040	Belgian Lambert 72	Belgium Datum 1972	51.20401	3.07418	WGS84	30
IV2013112511413346	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112511413346	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-21	2005-06-21/2005-06-21	JAKP006X	Europe	BE	Vlaams Gewest	West-Vlaanderen	Stalhille	Schobbejak	MILKLIM-Gebieden	211383.220	59260.800	Belgian Lambert 72	Belgium Datum 1972	51.20581	3.06912	WGS84	30
IV2013112511543995	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112511543995	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-21	2005-06-21/2005-06-21	JAKP107X	Europe	BE	Vlaams Gewest	West-Vlaanderen	Stalhille	Schobbejak	MILKLIM-Gebieden	211382.550	59207.340	Belgian Lambert 72	Belgium Datum 1972	51.20579	3.06835	WGS84	30
IV2013112513064731	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112513064731	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-21	2005-06-21/2005-06-21	JAKP008X	Europe	BE	Vlaams Gewest	West-Vlaanderen	Stalhille	Schobbejak	MILKLIM-Gebieden	211384.840	59241.380	Belgian Lambert 72	Belgium Datum 1972	51.20582	3.06884	WGS84	30
IV2013112513490178	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112513490178	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-27	2005-06-27/2005-06-27	HONP004X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Erpe	Honegem	MILKLIM-Gebieden	182562.000	124436.000	Belgian Lambert 72	Belgium Datum 1972	50.95331	4.00368	WGS84	30
IV2013112513553777	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112513553777	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-27	2005-06-27/2005-06-27	HONP003X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Erpe	Honegem	MILKLIM-Gebieden	182501.000	124425.000	Belgian Lambert 72	Belgium Datum 1972	50.95277	4.00353	WGS84	30
IV2013112514020611	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112514020611	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-27	2005-06-27/2005-06-27	HONP005X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Erpe	Honegem	MILKLIM-Gebieden	182338.000	124649.000	Belgian Lambert 72	Belgium Datum 1972	50.95131	4.00673	WGS84	30
IV2013112514302386	event	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	http://www.inbo.be/en/norms-for-data-use	http://dataset.inbo.be/Niche-Vlaanderen	InboVeg-niche-Vlaanderen	INBO	IV2013112514302386	IV2013082611560832	vegetationPlot- LONDO	9.0	m²	2005-06-27	2005-06-27/2005-06-27	HONP009X	Europe	BE	Vlaams Gewest	Oost-Vlaanderen	Erpe	Honegem	MILKLIM-Gebieden	182836.786	124199.361	Belgian Lambert 72	Belgium Datum 1972	50.95578	4.00030	WGS84	30
